,Date,Image,Treatment,Explant,FOV,ROI,ROI_ID,Channel,Area,Mean,IntDen,CTCF,__label,__sort
1489,20221001,20221001_H2BRFP_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,H2BRFP,Explant1,FOV3,0003-0080-0175,20221001_H2BRFP_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0080-0175,Ceramide,270.725,1328.637,359695.822,328172.603,H2BRFP,2
1490,20221001,20221001_H2BRFP_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,H2BRFP,Explant1,FOV3,0003-0071-0128,20221001_H2BRFP_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0071-0128,Ceramide,245.691,2507.761,616135.322,587527.0619600001,H2BRFP,2
1491,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0259-0490,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0259-0490,Ceramide,424.506,2361.982,1002675.882,894044.372094,nSMase2FLAG,3
1492,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0475-0413,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0475-0413,Ceramide,355.841,2068.075,735906.375,644846.307259,nSMase2FLAG,3
1493,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0477-0466,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0477-0466,Ceramide,240.685,1937.282,466273.924,404682.391815,nSMase2FLAG,3
1494,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0423-0410,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0423-0410,Ceramide,329.615,1916.152,631592.662,547243.853885,nSMase2FLAG,3
1495,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0341-0842,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0341-0842,Ceramide,219.465,1664.732,365350.897,309189.584035,nSMase2FLAG,3
1496,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0496-0850,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0496-0850,Ceramide,330.33,1387.293,458265.051,373733.27366999997,nSMase2FLAG,3
1497,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0825-0825,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0825-0825,Ceramide,227.452,1671.806,380256.176,322050.98174799996,nSMase2FLAG,3
1498,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0776-0817,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0776-0817,Ceramide,388.147,414.786,160998.098,61670.892553,nSMase2FLAG,3
1499,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0760-0627,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0760-0627,Ceramide,178.934,1117.899,200030.013,154240.62346600002,nSMase2FLAG,3
1500,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0646-0219,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0646-0219,Ceramide,328.781,1462.206,480745.042,396609.655319,nSMase2FLAG,3
1501,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0724-0197,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0724-0197,Ceramide,508.43,2034.189,1034242.521,904134.7755699999,nSMase2FLAG,3
1502,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0680-0259,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0680-0259,Ceramide,275.494,1101.695,303510.21,233011.019906,nSMase2FLAG,3
1503,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0724-0381,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0724-0381,Ceramide,234.843,814.405,191257.601,131161.042457,nSMase2FLAG,3
1504,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0641-0476,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0641-0476,Ceramide,224.353,1844.023,413711.814,356299.656947,nSMase2FLAG,3
1505,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0807-0338,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0807-0338,Ceramide,360.729,744.913,268711.674,176400.762171,nSMase2FLAG,3
1506,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0790-0564,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0790-0564,Ceramide,230.194,836.058,192455.66,133548.785206,nSMase2FLAG,3
1507,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0980-0358,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0980-0358,Ceramide,526.431,742.01,390616.94,255902.72066899997,nSMase2FLAG,3
1508,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0922-0332,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0922-0332,Ceramide,435.831,773.712,337207.844,225678.25526899996,nSMase2FLAG,3
1509,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,nSMase2FLAG,Explant2,FOV2,0004-0952-0157,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0952-0157,Ceramide,602.844,1110.892,669694.383,515426.00055600004,nSMase2FLAG,3
1510,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0496-0202,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0496-0202,Ceramide,891.809,1272.384,1134723.28,644169.470606,H2BRFP,2
1511,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0535-0374,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0535-0374,Ceramide,465.514,1995.845,929094.221,673030.797076,H2BRFP,2
1512,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0075-0419,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0075-0419,Ceramide,330.211,747.205,246735.464,65097.62007399998,H2BRFP,2
1513,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0217-0417,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0217-0417,Ceramide,264.765,1346.909,356614.248,210976.02351000003,H2BRFP,2
1514,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0216-0505,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0216-0505,Ceramide,755.552,1119.914,846153.04,430549.573568,H2BRFP,2
1515,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0212-0351,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0212-0351,Ceramide,293.614,1031.501,302862.901,141355.82247600003,H2BRFP,2
1516,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0273-0368,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0273-0368,Ceramide,327.35,1070.075,350289.094,170224.98889999997,H2BRFP,2
1517,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0311-0397,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0311-0397,Ceramide,344.755,1009.495,348028.28,158390.27617000003,H2BRFP,2
1518,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0352-0513,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0352-0513,Ceramide,725.273,2144.727,1555511.509,1156563.490982,H2BRFP,2
1519,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0300-0548,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0300-0548,Ceramide,481.846,1540.937,742494.386,477447.284164,H2BRFP,2
1520,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0141-0635,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0141-0635,Ceramide,345.828,1214.43,419983.562,229755.33735199997,H2BRFP,2
1521,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0229-0848,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0229-0848,Ceramide,672.463,1486.174,999396.42,629497.387442,H2BRFP,2
1522,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0423-0075,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0423-0075,Ceramide,630.381,901.227,568116.536,221365.380854,H2BRFP,2
1523,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0432-0120,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0432-0120,Ceramide,385.167,909.819,350432.027,138564.755978,H2BRFP,2
1524,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0458-0150,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0458-0150,Ceramide,458.123,1420.097,650579.448,398581.56188199995,H2BRFP,2
1525,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0354-0148,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0354-0148,Ceramide,650.766,1173.458,763647.213,405682.962444,H2BRFP,2
1526,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0537-0467,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0537-0467,Ceramide,354.172,2762.257,978315.238,783497.2626479999,H2BRFP,2
1527,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0556-0742,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0556-0742,Ceramide,505.45,3231.249,1633233.565,1355202.7053,H2BRFP,2
1528,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0571-0636,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0571-0636,Ceramide,320.794,3306.095,1060574.062,884116.1895959999,H2BRFP,2
1529,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0321-0918,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0321-0918,Ceramide,659.349,1256.159,828247.845,465562.37796599994,H2BRFP,2
1530,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0131-0928,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0131-0928,Ceramide,340.582,1081.95,368493.148,181150.56958799998,H2BRFP,2
1531,20221001,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,H2BRFP,Explant2,FOV4,0004-0147-0962,20221001_H2BRFP_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0147-0962,Ceramide,423.91,1399.784,593382.699,360204.22094,H2BRFP,2
1532,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0678-0137,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0678-0137,Ceramide,367.405,1502.408,551991.502,458445.04533,nSMase2FLAG,3
1533,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0671-0273,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0671-0273,Ceramide,231.386,2048.833,474071.677,415157.561996,nSMase2FLAG,3
1534,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0620-0282,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0620-0282,Ceramide,215.293,1443.138,310697.489,255880.877098,nSMase2FLAG,3
1535,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0415-0276,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0415-0276,Ceramide,532.153,2327.962,1238831.117,1103337.513058,nSMase2FLAG,3
1536,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0433-0315,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0433-0315,Ceramide,182.629,1641.679,299818.878,253318.97779400003,nSMase2FLAG,3
1537,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0203-0378,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0203-0378,Ceramide,375.63,5398.538,2027853.57,1932212.9131800001,nSMase2FLAG,3
1538,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0147-0373,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0147-0373,Ceramide,233.532,3560.662,831528.499,772067.982352,nSMase2FLAG,3
1539,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0135-0286,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0135-0286,Ceramide,360.729,3010.763,1086069.107,994222.4533940001,nSMase2FLAG,3
1540,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0369-0662,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0369-0662,Ceramide,591.758,2209.298,1307368.415,1156698.5435880001,nSMase2FLAG,3
1541,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0317-0592,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0317-0592,Ceramide,353.815,3563.296,1260746.769,1170660.5165900001,nSMase2FLAG,3
1542,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0443-0545,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0443-0545,Ceramide,306.965,4184.305,1284436.381,1206278.79449,nSMase2FLAG,3
1543,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0422-0855,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0422-0855,Ceramide,417.95,1799.81,752230.013,645814.0917,nSMase2FLAG,3
1544,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0508-0533,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0508-0533,Ceramide,398.638,2739.189,1091943.647,990444.8312680001,nSMase2FLAG,3
1545,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0474-0593,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0474-0593,Ceramide,262.381,2753.063,722350.908,655545.032066,nSMase2FLAG,3
1546,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0772-0594,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0772-0594,Ceramide,410.797,3560.704,1462726.577,1358131.909642,nSMase2FLAG,3
1547,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0745-0699,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0745-0699,Ceramide,324.847,2628.767,853946.262,771235.667942,nSMase2FLAG,3
1548,20221001,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant1,FOV1,0004-0699-0734,20221001_nSMase2FLAG_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0699-0734,Ceramide,398.042,2813.036,1119705.347,1018358.2812120001,nSMase2FLAG,3
